Title_id	Title	Year	Rated	Runtime	Director	Actors	Plot	Language	Awards	Type	BoxOffice	Production	Website
tt9848400	The Silence Of Running Water	2019			Curt Dennis, Max Mir	Beau Rambaut	A woman finds a haunted record that sucks up all sounds.	English		movie			
tt9848382	Trumphobia: What Both Sides Fear	2020		70 min	Carolina Sosa		Donald J. Trump's fervent supporters and scared opponents were affected by Trump's rhetoric and the media's interpretation, increasing a dangerous political division. Now, It's time for ...	English		movie			
tt9848240	Pattern	2018		31 min	Ho Daisy		A woman in her late 60s searching for love.	Min Nan		movie			
tt9848124	Pinkfong 50 Best Hits: Baby Shark and More	2018								movie			
tt9848104	The Art of Directing: Frank Capra	2016		60 min	Allan Holzman		From his early years as a gag writer and director during the wildly frenetic silent era to his beautifully choreographed cinema classics lasting until the1960s, Mr. Capra delved into his art of directing.	English		movie			
tt9848092	De brief voor Sinterklaas	2019		60 min	Lucio Messercola, Jelle Kleinhesselink	Bram van der Vlugt, Pamela Teves, Edo Brunner, Lieke van Lexmond	The festive arrival of Sinterklaas is overshadowed by a huge problem: due to a large shortage of staff, the tradition threatens to disappear once and for all. Sinterklaas is desperate: where can he find new, good staff on such short notice? The youngest member of staff suggests they organize an audition in which everybody can show off their skills in order to become a member of staff; a so-called...	Dutch		movie			
tt9848084	Kdo = Mi2?	2015		98 min	Rudi Uran	Tone Kregar, Jernej Dirnberk, Egon Herman, Robert Novak		Slovenian		movie			
tt9848046	Trigger	2019		12 min	Chanse Chanthalansy	Jeff Joslin, Kirk Massey, Charles Schafer	A regular guy is forced to kill for a secret organization with a dark secret. But when he comes face to face with his first target, will he be able to actually pull the trigger?	English		movie			
tt9848038	Yann	2019		53 min	Thomas Szczepanski			French		movie			
tt9848018	Hatch	2019			Heather Perluzzo	Sara Canning, Gabrielle Rose, Randi Edmundson, Emma Oliver		English	1 nomination.	movie			
tt9847998	Diode	2016			Satu Runa	Verona Blue		English		movie			
tt9847994	Dodgson	2019		21 min	Dan Michael	Steven Thomas Gamble, Laura Kiser, Ian Lowe, Elizabeth Officer	Upon the discovery of his estranged father's death, a jaded therapist with a life-long speech impairment is forced to confront former childhood traumas. The event suddenly unearths a slew ...	English	6 wins & 4 nominations.	movie			
tt9847980	Survival Games	2018		5 min	Sean McGarry	Michelle Rundquist, Blake Kakacek, Justin Knecht, Lauren White		English		movie			
tt9847968	Non Infinity	2014		2 min	Shanne'll Macklin	Petter Egge, Peter Gatske, Mario Lozano, Shanne'll Macklin		English		movie			
tt9847844	Papers XIII: Blood Currency	2019		100 min	Tony Tale	Marcell Prince, Haley Heslip, Melisa Sandlin, Michael Cochran	The FBI moves to close Operation Paper Clip and end Chief Hardell's quest for justice. More members of the Infamous Paper Family emerge to try to salvage the future chapters.	English		movie			
tt9847710	Fire on Ice	2019		7 min	Celeste Harlow	Haleh Saberi, Melissa Tommerdahl, Misty Brawner, Christine Clayburg	The NinjaKitty Special Ops team for the annual barstool ski race is always the darling winner of the sport. This year, however, there's real competition. What will happen in this ...	English		movie			
tt9847570	Double Date	2019			Mary Danielle Black	Ben Bowen, Michael Burnett, Jackie Hansen, Shannon Reynosa		English		movie			
tt9847486	The Last Top	2019		15 min	Shahin Mansoor		Mr.Asadi is an 87 year old man who despite physical pain , and having had 3 strokes ;makes and sell tops and balloons while walking down the streets of Tehran with his old bike. This is his...	Persian		movie			
tt9847482	I will speak, I will speak!	2018		54 min	Willem Aerts		I will speak, I will speak!' Atlas2018 tells the story of 5 HIV-infected men and women from Zambia, Russia, the USA, Cambodia and England; about how they continued to live after the shock of their HIV diagnosis	English		movie			
tt9847478	Isolated	2019			James Reilly	Nicholas Durrant	When Jamie wakes up in a forest. He begins to feel isolated and is soon determined to find out why and who put him in the forest in the first place, not knowing what is lurking behind him - in the shadows.	English		movie			
tt9847360	A Glitch in the Matrix	2021	Not Rated	108 min	Rodney Ascher	Nick Bostrom, Joshua Cooke, Erik Davis, Philip K. Dick	"Documentary filmmaker Rodney Ascher tackles this question ""are we living in a simulation?"" with testimony, philosophical evidence and scientific explanation in his for the answer."	English		movie	$2,238		
tt9847284	134	2019		12 min	Sarah Jane Drummey	Bill Cornally, Freddy Cornally, Lewis Kraiem, Eric Lalor	On the day of a regional Irish dancing competition, an Irish couple struggle to cope with their child's gender identity.	English		movie			
tt9847270	Passagers d'Orsay	2018		52 min	Sandra Kogut			French		movie			
tt9847236	Just Some Kids	2019		226 min	Roshay	Cory Horgan, Davis Horgan, Jefran Rodriguez, Roshay		English		movie			
tt9847234	As Time Flows	2019			Merlin Wang	Fei Sun, Gu Wang, Merlin Wang, Jiayuan Zhang		Chinese		movie			
tt9846922	Sudu Hansi	2010		120 min	Mohamad Shaffraz	Arjuna Kamalanath, Ameesha Kavindi, Semini Iddamalgoda, Neil Alles		Sinhalese		movie			
tt9846878	Dirty Little Rascals	2018		11 min	Ben Bovington-Key	Gene Gurie, Osian Thompson, William Key, Janet Henfrey	Dirty Little Rascals is a coming-of-age story that explores boyhood and the budding friendship between two outcast teenagers, set in suburban 1980's England. Reg, a thirteen year old misfit...	English		movie			
tt9846720	Even More in Your Face	2019		26 min	Simon Goodman		Two tattoo enthusiasts with facial tats get their ink covered up to see if they are treated differently when 'clean'. A third enthusiast who has not yet had her face tattooed gets fake tattoos applied so she can test how it feels.	English		movie			
tt9846692	Food ReLOVution	2016	Not Rated	86 min	Thomas Torelli		"""Food Relovution: What We Eat Can Make A Difference"" is an eye-opening documentary that examines the consequences of the meat culture as concerns grow about health, world hunger, animal ..."	Italian		movie			
tt9846650	Thrive II: This is What it Takes	2020			Kimberly Carter Gamble	Burak Agan, Gregg Braden, Kelly Brogan, Taita Juanito Guillermo Chindoy Chindoy	THRIVE II: This is What it Takes brings viewers behind the scenes with the people and innovations that have the power to transform life for everyone. Follow a journey across the globe ...	English, French, Arabic, Spanish, German, Japanese, Russian, Dutch, Malay, Portuguese, Hebrew, Korean, Hindi, Mandarin, Italian		movie			
tt9846462	Todo	2019			Frank Rodríguez	Miriam Benitez, Carla Hernández, Cristóbal Orellana, Jazmin Prado	ALEJANDRO AND FABIOLA ARE A YOUNG MARRIAGE, WHICH APPARENTLY CARRY OUT AN APPARENTLY PERFECT LIFE, BUT EVERYTHING IS AFFECTED WHEN ALEJANDRO RECEIVES THE VISIT OF HIS BEST FRIEND JAVIER, AN EXPERT WRITER IN THE LIFE OF THE COUPLES.	Spanish		movie			
tt9846154	Sadko	2018		81 min	Vitaliy Mukhametzyanov, Maksim Volkov	Lyubov Aksyonova, Mikhail Efremov, Timur Garipov, Mariya Shalayeva	You can run, but you can't hide from love. Even on the bottom of the ocean. Doubly so, if your name is Sadko, and you are a good-looking, funny fellow, and you can play the gusli. But you need to fight for your love.	Russian		movie			
tt9846126	I nostri giorni dopo	2018		75 min	Roberto Cuzzillo	Ilaria Antonello, Irene Ivaldi, Albino Marino, Lucia Zotti	Linda was born in L'Aquila but has been living in Madrid for many years. After the earthquake on April 6th, 2009 in L'Aquila, Linda decides to stay in her hometown with her family to try ...	Italian		movie			
tt9846030	The Little Refugee	2020		89 min	Batin Ghobadi	Nader Fallah, Farshid Gavili, Suat Usta, Pariya Vaziri	In 2015, the Syrian boy Aylan appeared dead on Bodrum beach, Turkey. The image shocked and alerted the world to the refugee crisis. The film imagines what could have happened to this kid ...	Kurdish, Turkish		movie			
tt9845944	Small Mercy	2019		7 min	Olivia O'Hara	D.W. Moffett, Kenzie Tartaglione	When a fight between Annie and her strict single father turns violent, she has nowhere to turn, and is forced to begin her journey into a bigger world.	English		movie			
tt9845782	Gondari Voices: Legends from Northern Ethiopia	2018		16 min	Manuel João Ramos	Qes Asmeche, Gebayehu Ayalew, Wale Belete, Sahile Beyene	It is based on popular oral stories about a turbulent period in Ethiopian political and religious history.	Amharic		movie			
tt9845670	Will I Say So	2019		7 min	Jamie DiNicola		Simply, a story of vulnerability.	English		movie			
tt9845598	Blackout	2019		7 min	Adria Dawn, David Tarleton	Jabril Burnett, Jason Gould, Ellory Jezuit, T.J. Karam	A young teen girl wishes for a deeper connection to her older brother. When he throws a party at their house, she will do anything to be accepted. Help is the fifth of a series of short ...	English		movie			
tt9845564	Below Zero	2021	TV-MA	106 min	Lluís Quílez	Javier Gutiérrez, Karra Elejalde, Luis Callejo, Andrés Gertrúdix	On a lonely road, a prison transport is brutally assaulted. Martin, the policeman who was driving, survives and fortifies his position while the con men search for a way to finish him.	Spanish		movie			
tt9845398	End of the Century	2019	Unrated	84 min	Lucio Castro	Juan Barberini, Ramon Pujol, Mía Maestro, Mariano Lopez Seoane	Two men meet in Barcelona and after spending a day together they realize that they have already met twenty years ago.	Spanish, Catalan	4 wins & 9 nominations.	movie	$66,309		
tt9845208	Scrimshaw	2019	Not Rated	36 min	Ira Aron Rosenblum	C. Tennyson Crowe	Shipwrecked in the frigid north Atlantic, Nathaniel Johnston, a young whaler, finds himself in a situation that goes from bad to absolutely terrifying, as he survives alone upon the open ocean.	English		movie			
tt9845146	Driven By Loss	2019		50 min	Rafael Portillo	Tiffany Marie, Clint Palmer, Rafael Portillo	Antonio De La Fuente (Rafael Portillo) loses his mother to cancer, Michael Green (John Travillion) takes him in as his son, and his partner in crime, stealing from low end gangsters. When ...	English		movie			
tt9845124	Walk It Off	2018			J. PaulTheDemiGod, Felicia Rivers(co-director)	Dean Alsetto, Shaneika Shai-Girl Alston, Lj Bennet, Lovely Brown		English		movie			
tt9845114	The Bus to Hell	2020		20 min	J. PaulTheDemiGod, Felicia Rivers(co-director)	Artise Thompson, James Tavelle, Mj Myers, Taveon Aiken	Several strangers go on a discounted bus ride to Charleston for various reasons not knowing that someone or something is out there waiting to kill them.	English		movie			
tt9845110	Two of Us	2019	Not Rated	99 min	Filippo Meneghetti	Barbara Sukowa, Martine Chevallier, Léa Drucker, Jérôme Varanfrain	Pensioners Nina and Madeleine have hidden their deep and passionate love for many decades, but their bond is put to the test when they are suddenly unable to move freely between each other's apartments.	French	Nominated for 1 Golden Globe. Another 10 wins & 22 nominations.	movie	$5,495		
tt9845102	I Used to Love Her	2019		37 min	J. PaulTheDemiGod, Felicia Rivers(co-director)	Taveon Aiken, Shaneika Shai-Girl Alston, Shayla Anderson, Hunni Bee	During an argument between Sincere and his girl Jordan, Sincere expresses how life would be so much better with his exs than with her. With his friends and his conscience Star on his side he actually gets to see how life would be.	English		movie			
tt9845040	Spores	2018		12 min	Tommy Bardal	Margrete Ngo	A woman moves into a new apartment but something sinister is growing on the wall. She tries to fight it but it slowly consumes her.	None	3 wins.	movie			
tt9845036	Carturan	2019		90 min	Liviu Sandulescu	Teodor Corban, Dana Dogaru, Cristina Flutur, Marcel Cobzariu	With little time to live, Carturan, a 60 year old man, tries to fix the most important aspects of his life.	Romanian, Italian	5 nominations.	movie		Mandragora	
tt9845012	The Makavejev Case or Trial in a Movie Theater	2018		74 min	Goran Radovanovic	Ilija Basic, Svetozar Cvetkovic, Milena Dravic, Dusan Makavejev	The Makavejev Case or Trial in a Movie Theater explores the position of an artist in the Socialist FR Yugoslavia, focusing on the political and social climate that used public platforms to ...	Serbian	2 wins & 1 nomination.	movie			
tt9844944	Exit Point	2019		96 min	Ronnie Ricketts	Ronnie Ricketts, Jackie Lou Blanco, Alvin Anson, Raechelle Ricketts		Filipino, Tagalog		movie			
tt9844936	Suiko den	1942		97 min	Kei Okada	Ken'ichi Enomoto, Hideko Takamine, Mitsukô Kusabue, Akira Kishii		Japanese		movie			
tt9844930	Roses Are Yellow	2019		32 min	Aviaja Skotte	Josefine Glæsel, Andreas Jessen, Micki Stoltt, Jakob Schmidt Clausen			2 nominations.	movie			
tt9844926	Asian Dreamers	2015		16 min	Ayakamay	Ayakamay, Hana Barnes	A mysterious woman in kimono, who offers strangers cleaning ear, Mimikaki has attracted people on the street in New York. She is a performing artist, Ayaka May Komatsu, a Japanese American,...	English		movie			
tt9844892	Time & Again	2019		84 min	Jose Javier Reyes	Wynwyn Marquez, Enzo Pineda, Adrienne Vergara, Rolando Inocencio	Apol is a writer and a diner waitress who falls for a customer who already has a girlfriend. She then gains the ability to turn back time which she uses to go back to the way she first meets Ozzi.	Filipino, Tagalog		movie			
tt9844890	#AbroHilo	2019		52 min	Antonio J. García	Manuel Bartual, Anita Botwin, Beatriz Cepeda, Pepe Colubi		Spanish		movie			
tt9844886	Embryo: A Journey of Music and Peace	2018		98 min	Michael Wehmeyer			German		movie			
tt9844864	Leading Ladies	2021		81 min	Ruth Caudeli	Diana Wiswell, Silvia Varón, Ana María Cuellar, Marcela Robledo		Spanish		movie			
tt9844842	99 Luftballons und ein bisschen Frieden - Der tolle Schlagerabend	2019			Stephan Düfel	G.G. Anderson, Janna Falkenstein, Wolfgang Fierek, Ulrike Finck		German		movie			
tt9844838	Kahreden darbe	1965			Semih Evin	Fikret Hakan, Ayfer Feray, Avni Dilligil, Cahit Irgat		Turkish		movie			
tt9844834	Runaway	2019		3 min	S.J. van Breda	Anna Belle Babcock, Paige Gibbs	Runaway is about a woman who wakes up in a desolate world to find a young girl beckoning her to follow her.	English	3 wins & 1 nomination.	movie			
